Elapsed Time (s),Hot(C),Cold(C),Tset(C),Voltage(V)
1092.061418,31.31,0.06,0,7.47
1092.504644,31.31,0.06,0,7.48
1093.050851,31.31,0.06,0,7.52
1093.485835,31.31,0.06,0,7.54
1094.027223,31.31,0.06,0,7.4
1094.572523,31.31,0.06,0,7.48
1095.004927,31.31,0.06,0,7.51
1095.548951,31.31,0.06,0,7.49
1096.090057,31.31,0.06,0,7.47
1096.525267,31.31,0.06,0,7.47
1097.06926,31.31,0.06,0,7.49
1097.504205,31.31,0.06,0,7.41
1098.047842,31.31,0.06,0,7.52
1098.591133,31.31,0.06,0,7.48
1099.031275,3131,0.06,0,7.54
1099.57182,31.31,0.06,0,7.43
1100.004762,31.31,0.06,0,7.53
1100.549739,31.31,0.06,0,7.42
1101.092557,31.25,0.06,0,7.46
1101.529944,31.25,0.06,0,7.4
1102.085569,31.25,0.06,0,7.54
1102.522073,31.25,0.06,0,7.46
1103.065661,31.25,0.06,0,7.47
1103.61068,31.25,0.06,0,7.45
1104.044216,31.25,0.06,0,7.4
1104.589136,31.25,0.06,0,7.58
1105.023348,31.25,0.06,0,7.51
1105.565919,31.25,0.06,0,7.68
1106.109512,31.25,0.06,0,7.43
1106.543571,31.25,0.06,0,7.53
1107.090032,31.25,0.06,0,7.45
1107.524806,31.25,0.06,0,7.38
1108.072754,31.25,0.06,0,7.49
1108.6134,31.25,0.06,0,7.48
1109.049989,31.25,0.06,0,7.48
1109.593909,31.25,0.06,0,7.38
1110.045336,31.25,0.06,0,7.37
1110.588993,31.25,0.06,0,7.48
1111.134432,31.25,0.06,0,7.49
1111.567336,31.25,0.06,0,7.25
1112.110299,31.25,0.06,0,7.47
1112.544827,31.25,0.06,0,7.51
1113.089937,31.25,0.06,0,7.46
1113.633794,31.25,0.06,0,7.38
1114.071915,31.25,0.06,0,7.83
1114.616734,31.25,0.06,0,7.5
1115.049518,31.25,0.06,0,7.48
1115.592719,31.25,0,0,7.45
1116.139604,31.25,0,0,7.51
1116.581279,31.25,0,0,7.41
1117.125236,31.25,0,0,7.43
1117.556961,31.25,0,0,7.46
1118.1018,31.25,-0.06,0,7.41
1118.646406,31.25,-0.06,0,7.33
1119.080857,31.25,-0.06,0,7.4
1119.623927,31.25,-0.06,0,7.45
1120.058504,31.25,-0.06,0,7.36
1120.601166,31.25,-0.06,0,7.34
1121.147426,31.25,-0.06,0,7.39
1121.583003,31.25,-0.06,0,7.35
1122.123549,31.25,-0.06,0,7.44
1122.66529,31.25,-0.06,0,7.43
1123.101997,31.25,-0.06,0,7.45
1123.647767,3125,-0.06,0,7.37
1124.084086,31.25,-0.06,0,7.38
1124.627935,31.25,-0.06,0,7.3
1125.172284,31.25,-0.06,0,7.43
1125.607716,31.25,-0.06,0,7.47
1126.151161,31.25,-0.06,0,7.42
1126.58427,31.25,-0.06,0,7.45
1127.128722,31.25,-0.06,0,7.39
1127.672501,31.25,-0.06,0,7.35
1128.105655,3125,-0.06,0,7.39
1128.667225,31.19,-0.06,0,7.39
1129.10293,31.19,-0.06,0,7.4
1129.679118,31.19,-0.06,0,7.43
1130.116321,31.19,-0.06,0,7.82
1130.662955,31.19,-0.06,0,7.32
1131.098769,31.19,-0.06,0,7.4
1131.643226,31.19,-0.06,0,7.35
1132.186433,31.19,-0.06,0,7.4
1132.618292,31.19,-0.06,0,7.43
1133.163935,31.19,-0.06,0,7.39
1133.706596,31.19,-0.06,0,7.41
1134.142387,31.19,-0.06,0,7.39
1134.685954,31.19,-0.06,0,7.46
1135.12127,31.9,-0.06,0,741
1135.618051,31.19,-0.06,0,7.36
1136.162708,31.19,-0.06,0,7.42
1136.707846,31.19,-0.06,0,7.46
1137.142205,31.19,-0.06,0,7.46
1137.687339,31.19,-0.06,0,7.45
1138.123092,31.19,-0.06,0,7.38
1138.66654,31.19,-0.06,0,6.9
1139.216863,31.19,-0.06,0,7.45
1139.661058,31.19,-0.06,0,7.45
1140.21227,31.19,-0.06,0,7.4
1140.655476,31.19,-0.06,0,7.37
1141.200272,31.19,-0.06,0,7.32
1141.643961,31.19,-0.06,0,7.4
1142.196187,31.19,-0.06,0,7.4
1142.631701,31.19,-6,0,7.43
1143.224938,31.19,-0.06,0,7.37
1143.667437,31.19,-0.06,0,7.3
1144.216978,31.19,-0.06,0,7.35
1144.656874,31.19,-0.06,0,7.43
1145.20127,31.19,-0.06,0,7.35
1145.636887,31.19,-0.06,0,7.39
1146.182863,31.19,-0.06,0,7.41
1146.726623,31.19,-0.06,0,7.41
1147.159504,31.19,-0.06,0,7.37
1147.701844,31.19,-0.06,0,7.35
1148.247175,31.19,-0.06,0,7.41
1148.68334,31.19,-0.06,0,7.4
1149.226685,31.19,-0.06,0,7.39
1149.66344,31.19,-0.06,0,7.43
1150.205659,31.19,-0.06,0,7.37
1150.74972,31.12,-0.06,0,7.45
1151.185362,31.12,-0.06,0,7.46
1151.729867,31.12,-0.06,0,7.37
1152.165527,31.12,-0.06,0,7.4
1152.719784,31.12,-0.06,0,7.42
1153.263675,31.12,-0.06,0,7.4
1153.695707,31.12,-0.06,0,7.32
1154.237638,31.12,0,0,7.4
1154.673009,31.12,-0.06,0,7.43
1155.219815,31.12,-0.06,0,7.37
1155.76335,31.12,-0.06,0,7.38
1156.199548,31.12,-0.06,0,7.41
1156.743583,31.12,-0.06,0,7.35
1157.181052,31.12,-0.06,0,7.33
1157.724272,31.12,-0.06,0,7.38
1158.269495,3112,-0.06,0,7.33
1158.701466,31.12,-0.06,0,7.4
1159.243556,31.12,0.06,0,7.38
1159.679113,31.12,-0.06,0,7.38
1160.226309,31.12,-0.06,0,7.3
1160.774941,31.12,-0.06,0,7.37
1161.210752,31.12,-0.06,0,7.36
1161.753946,31.12,-0.06,0,7.45
1162.193691,31.12,-0.06,0,7.39
1162.736256,31.12,-0.06,0,7.37
1163.278255,31.12,-0.06,0,5.34
1163.714538,31.12,-0.06,0,7.36
1164.257499,31.12,-0.06,0,7.41
1164.692873,31.12,-0.06,0,7.36
1165.235617,31.12,-0.06,0,7.41
1165.781695,31.12,-0.06,0,7.37
1166.215251,31.12,-0.06,0,7.35
1166.759156,31.12,-0.06,0,7.42
1167.300895,31.12,-0.06,0,7.37
1167.735101,31.12,-0.06,0,7.4
1168.280403,31.12,-0.06,0,7.4
1168.719914,31.12,-0.06,0,7.4
1169.259497,31.12,-0.06,0,7.35
1169.805511,31.12,-0.06,0,7.32
1170.240683,31.12,-0.06,0,7.39
1170.786531,31.12,-0.06,0,7.42
1171.222668,31.12,-0.06,0,7.4
1171.766176,31.12,-0.06,0,7.44
1172.310703,31.12,-0.06,0,7.4
1173.770899,31.12,-0.06,0,7.42
1174.312616,31.12,-0.06,0,7.36
1174.748791,31.12,-0.06,0,7.37
1175.293693,31.12,-0.06,0,7.45
1175.726829,31.12,-0.06,0,7.49
1176.273328,31.12,-6,0,7.35
1176.817869,31.12,-0.06,0,7.37
1177.252274,31.12,-0.06,0,7.7
1177.81204,31.12,-0.06,0,7.14
1178.247341,31.12,-0.06,0,7.36
1178.789258,31.12,-0.06,0,7.33
1179.333649,31.12,-0.06,0,7.34
1179.768852,31.12,-0.06,0,7.38
1180.313514,31.12,-0.06,0,7.41
1180.749172,31.12,-0.06,0,7.32
1181.293342,31.12,-0.06,0,7.31
1181.837755,31.12,-0.06,0,7.39
1182.272815,31.12,-0.06,0,7.4
1182.819937,31.12,-0.06,0,7.34
1183.254013,31.1,-0.06,0,749
1183.763952,31.12,-0.06,0,7.41
1185.291739,31.12,-0.06,0,7.35
1185.834413,31.12,-0.06,0,7.35
1186.269065,31.12,-0.06,0,7.37
1186.814909,31.12,-0.06,0,7.37
1187.359759,31.12,-0.06,0,7.38
1187.796185,31.12,-0.06,0,7.69
1188.342943,31.12,-0.06,0,7.34
1188.778878,31.12,-0.06,0,7.38
1189.319757,31.12,-0.06,0,7.33
1189.867365,31.12,-0.06,0,7.38
1190.304703,31.12,-0.06,0,738
1190.850333,31.12,-0.06,0,7.35
1191.285067,31.12,-0.06,0,7.4
1191.833739,31.12,-0.06,0,7.37
1192.378208,31.12,-0.06,0,7.42
1192.81623,31.12,-0.06,0,7.32
1193.358305,31.12,-0.06,0,7.36
1193.79179,31.12,-0.06,0,7.37
1194.33543,31.12,-0.06,0,7.22
1194.880976,31.12,-0.06,0,7.31
1195.875041,31.12,-0.06,0,7.33
1196.311749,31.12,-0.06,0,7.43
1196.858886,31.12,-0.06,0,7.34
1197.291575,31.12,-0.06,0,7.34
1197.835752,31.12,-0.06,0,7.28
1198.384841,31.12,-0.06,0,7.37
1198.819193,31.12,-0.06,0,7.33
1199.362286,31.12,-0.06,0,7.34
1199.7973,31.12,-0.06,0,7.24
1200.342646,31.12,-0.06,0,7.37
1200.885923,31.12,-0.06,0,7.32
1201.322395,31.12,-0.06,0,7.35
1201.86688,3112,-0.06,0,7.32
1202.40948,31.12,-0.06,0,7.38
1202.844862,31.12,-0.06,0,7.36
1203.389267,31.12,-0.06,0,7.42
1203.823229,31.12,-0.06,0,7.36
1204.364574,31.12,-0.06,0,7.37
1204.911,31.12,-0.06,0,7.34
1205.344608,31.12,-0.06,0,7.35
1205.885069,31.12,-0.13,0,7.21
1206.320314,31.12,-0.13,0,7.32
1207.409832,31.12,-0.13,0,7.28
1207.845086,31.12,-0.13,0,7.32
1208.386966,31.12,-0.13,0,7.42
1208.931095,31.12,-0.13,0,7.35
1209.365063,31.12,-0.13,0,7.28
1209.91023,31.12,-0.13,0,7.28
1210.455369,31.12,-0.13,-4,7.32
1210.893857,31.12,-0.06,-4,9.65
1211.43741,31.12,-0.06,-4,9.68
1211.872353,31.12,-0.13,-4,9.64
1212.414756,31.12,-0.25,-4,9.58
1212.851377,31.12,-0.31,-4,9.36
1213.392912,31.12,-0.31,-4,9.56
1213.935726,31.12,-0.44,-4,9.4
1214.373004,31.12,-0.56,-4,9.53
1214.914837,31.25,-0.69,-4,9.4
1215.349991,31.25,-0.69,-4,9.47
1215.895907,31.25,-0.81,-4,9.24
1216.437939,31.25,-0.94,-4,9.28
1216.874847,31.25,-1,-4,9.73
1217.417806,31.25,-1.06,-4,9.31
1217.852214,31.25,-1.19,-4,9.23
1218.401218,31.25,-1.19,-4,9.11
1218.941784,31.31,-1.19,-4,9.26
1219.378068,31.31,-1.25,-4,9.26
1219.920792,31.31,-1.37,-4,9.12
1220.359658,31.31,-1.5,-4,9.22
1220.902927,31.31,-1.5,-4,9.11
1221.447964,31.31,-1.5,-4,9.1
1221.882781,31.31,-1.56,-4,9.12
1222.430461,31.31,-1.62,-4,9.11
1222.869812,31.31,-1.69,-4,9.06
1223.419849,31.31,-1.69,-4,9.06
1223.963264,31.37,-1.69,-4,9.16
1224.400052,31.37,-1.69,-4,9.03
1224.942586,31.37,1.75,-4,9.05
1225.376201,31.37,-1.75,-4,9.2
1225.936415,31.37,-1.87,-4,9.01
1226.478846,31.37,-1.87,-4,9.03
1226.915276,31.37,-1.94,-4,8.96
1227.457863,31.37,-1.94,-4,9.02
1227.892414,31.37,-1.94,-4,9.04
1228.437873,31.37,-1.94,-4,9.03
1228.980494,31.37,-2,-4,9
1229.412633,31.37,-2.06,-4,9.07
1229.959854,31.37,-2.06,-4,9
1230.393806,31.37,-2.06,-4,9.69
1230.937382,31.37,-2.12,-4,9.31
1231.482543,31.44,-2.12,-4,8.98
1231.918164,3144,-2.12,-4,8.94
1232.476396,31.44,-2.12,-4,8.98
1232.911732,31.44,-2.12,-4,9.03
1233.455535,31.44,-2.12,-4,8.92
1234.000242,31.44,-2.19,-4,8.99
1234.436019,31.44,-2.19,-4,8.95
1234.978722,31.44,-2.25,-4,9
1235.411113,31.44,-2.25,-4,9.03
1235.954571,31.44,-2.25,-4,8.99
1236.496299,31.44,-2.25,-4,8.95
1237.491225,31.44,-2.31,-4,8.91
1237.9283,31.44,-2.37,-4,8.97
1238.47397,31.44,-2.37,-4,8.94
1239.020077,31.5,-2.37,-4,8.96
1239.45411,31.5,-2.37,-4,8.94
1239.997073,31.5,-2.37,-4,8.99
1240.430552,31.5,-2.37,-4,9.04
1240.981194,31.5,-2.37,-4,8.93
1241.42236,31.5,-2.37,-4,9.01
1241.963857,31.5,-2.44,-4,8.98
1242.507529,31.5,-2.44,-4,8.99
1242.943177,31.5,-2.5,-4,9.06
1243.486815,31.5,-2.5,-4,8.96
1244.032616,31.5,-2.5,-4,8.95
1244.468335,31.5,-2.5,-4,9.13
1245.013407,31.5,-2.5,-4,9.1
1245.448815,31.5,-2.56,-4,8.95
1245.988724,31.5,-2.56,-4,9.02
1246.525044,31.5,-2.56,-4,8.96
1246.955957,31.5,-2.56,-4,9.01
1247.497306,31.5,-2.62,-4,8.98
1248.038477,31.5,-2.62,-4,8.97
1248.476738,31.5,-2.62,-4,9.07
1249.018447,31.5,-2.62,-4,8.95
1249.453117,31.5,-2.62,-4,8.93
1250.005719,31.5,-2.62,-4,8.94
1250.55373,31.5,-2.62,-4,8.89
1250.996105,31.5,-2.62,-4,9.49
1251.545417,31.5,-2.62,-4,9.09
1251.982845,31.5,-2.69,-4,8.97
1252.530404,31.5,-2.81,-4,8.91
1252.964972,31.5,-2.87,-4,8.96
1253.515237,31.5,-2.87,-4,8.93
1254.065706,31.5,-2.87,-4,8.86
1254.50043,31.5,-2.87,-4,8.92
1255.041555,31.5,-2.94,-4,8.87
1255.479437,31.5,-2.94,-4,8.91
1256.024852,31.5,-2.94,-4,8.93
1256.569686,31.5,-2.94,-4,8.85
1257.003722,31.5,-3,-4,8.84
1257.548857,31.5,-3,-4,8.88
1257.983392,31.5,-3,-4,8.43
1258.532105,31.5,-3,-4,8.9
1259.079037,31.5,-3,-4,8.87
1259.513525,31.5,-3,-4,8.97
1260.058618,31.5,-3,-4,8.88
1260.49419,31.5,-3,-4,8.85
1261.034032,31.5,-3,-4,8.9
1261.577747,31.5,-3.06,-4,8.87
1262.013316,31.5,-3.06,-4,8.87
1262.556244,31.5,-3.06,-4,8.86
1262.991045,31.5,-3.06,-4,8.95
1263.535843,31.5,-3.06,-4,8.95
1264.081675,31.5,-3.06,-4,8.84
1264.513821,31.5,-3.06,-4,8.87
1265.059806,31.5,-3.06,-4,8.89
1265.490722,31.5,-3.06,-4,8.93
1266.036578,31.5,-3.06,-4,8.92
1266.581565,31.5,-3.12,-4,8.88
1267.021592,31.5,-3.12,-4,8.8
1267.565447,31.56,-3.12,0,8.85
1268.106089,31.56,-3.12,-4,8.89
1268.542094,31.56,-3.12,-4,8.9
1269.086848,31.56,-3.12,-4,8.85
1269.521421,31.56,-3.12,-4,9.01
1270.06436,31.56,-3.12,-4,9.44
1270.609946,31.56,-3.12,-4,8.85
1271.045807,31.56,-3.12,-4,8.95
1271.590003,31.56,-3.12,-4,8.9
1272.02555,31.56,-3.12,-4,8.9
1272.569576,31.56,-3.12,-4,8.95
1273.110919,31.56,-3.12,-4,8.87
1273.549756,31.56,-3.12,-4,8.94
1274.092449,31.56,-3.12,-4,8.94
1274.527378,31.56,-3.12,-4,8.95
1275.071409,31.56,-3.12,-4,8.94
1275.615108,31.56,-3.12,-4,9.64
1276.05222,31.56,-3.19,-4,8.9
1276.594015,31.56,-3.19,-4,8.95
1277.030155,31.56,-3.19,-4,8.92
1277.576362,31.56,-3.19,-4,9
1278.121834,31.56,-3.19,-4,8.93
1278.559088,31.56,-3.19,-4,8.97
1279.097654,31.56,-3.19,-4,8.88
1279.641421,31.56,-3.19,-4,9.74
1280.079397,31.56,-3.25,-4,9.19
1280.622458,31.56,-3.25,-4,8.94
1281.058535,31.56,-3.25,0,8.95
1281.634749,31.56,-3.25,-4,8.94
1282.067492,31.56,-3.25,-4,8.4
1282.633647,31.56,-3.25,-4,8.98
1283.063817,31.56,-3.25,-4,8.97
1283.607191,31.56,-3.25,-4,8.93
1284.152167,31.56,-3.25,-4,8.77
1284.589927,31.56,-3.31,-4,8.93
1285.133874,31.56,-3.31,-4,9.12
1285.57132,31.56,-3.31,-4,9.03
1286.113441,31.56,-3.31,-4,9.06
1286.661078,31.56,-3.31,-4,8.92
1287.097643,31.56,-3.31,-4,8.97
1287.649076,31.56,-3.31,-4,8.93
1288.088777,31.56,-3.31,-4,8.98
1288.638144,31.56,-3.31,-4,8.93
1289.081284,31.56,-3.31,-4,8.96
1289.631264,31.56,-3.31,-4,8.93
1290.067726,31.56,-3.31,-4,8.88
1290.609797,31.62,-3.31,-4,8.97
1291.159127,31.62,-3.31,-4,8.95
1291.598854,31.62,-3.31,-4,8.94
1292.152451,31.62,-3.37,-4,9.02
1292.587892,31.62,-3.37,-4,8.94
1293.134188,31.62,-3.37,-4,8.91
1293.677912,31.62,-3.37,-4,8.87
1294.112143,31.62,-3.37,-4,8.96
1294.656073,31.62,-3.37,-4,8.91
1295.093374,31.62,-3.37,-4,8.83
1295.638095,31.62,-3.37,-4,8.96
1296.181289,31.6,-3.37,-4,8.92
1296.615863,31.62,-3.37,-4,8.98
1297.160842,31.62,-3.37,-4,8.94
1297.595972,31.62,-3.44,-4,9.19
1298.140527,31.62,-3.44,-4,8.92
1298.684908,31.62,-3.44,-4,8.91
1299.122588,31.62,-3.44,-4,8.9
1299.66515,31.62,-3.44,-4,8.91
1300.098843,31.62,-3.44,-4,8.94
1300.645216,31.62,-3.44,-4,8.99
1301.191867,31.62,-3.44,-4,9
1301.626753,31.62,-3.44,-4,8.91
1302.173651,31.62,-3.44,-4,9
1302.607042,31.62,-3.44,-4,9.03
1303.153537,31.62,-3.5,-4,8.99
1303.694564,31.62,-3.5,-4,8.98
1304.129134,31.62,-3.5,-4,8.92
1304.671884,31.62,-3.5,-4,8.91
1305.21524,31.62,-3.5,-4,8.86
1305.652796,31.62,-3.5,-4,8.83
1306.198556,31.62,-3.5,-4,8.91
1306.630505,31.62,-3.5,-4,8.99
1307.174997,31.62,-3.56,-4,8.94
1307.719569,31.62,-3.56,-4,8.97
1308.154242,31.62,-3.56,-4,8.94
1308.698476,31.62,-3.56,-4,8.94
1309.713513,31.69,-3.56,-4,8.95
1310.147991,31.69,-3.56,-4,8.9
1310.690626,31.69,-3.56,-4,8.93
1311.237187,31.69,-3.56,-4,8.91
1312.681713,31.69,-3.56,-4,8.96
1313.224295,31.69,-3.56,-4,9
1313.658438,31.69,-3.56,-4,8.99
1314.202792,31.69,-3.56,-4,8.87
1314.637504,31.69,-3.5,-4,8.93
1315.185478,31.69,-3.5,-4,8.89
1315.728553,31.69,-3.5,-4,8.99
1316.161744,31.69,-3.5,-4,9.01
1316.706181,31.69,-3.5,-4,9.01
1317.24749,31.69,-3.56,-4,8.98
1317.684369,31.69,-3.56,-4,9.01
1318.22736,31.69,-3.56,-4,9.09
1318.667582,31.69,-3.56,-4,8.96
1319.21048,31.69,-3.56,-4,8.82
1319.754197,31.69,-3.56,-4,8.94
1320.191566,31.69,-3.56,-4,9.02
1320.734685,31.69,-3.56,-4,8.97
1321.170869,31.69,-3.56,-4,8.97
1321.715181,31.69,-3.56,-4,9.01
1322.261441,31.69,-3.56,-4,8.73
1322.69649,31.69,-3.56,-4,9.01
1323.242167,31.69,-3.56,-4,9.01
1323.675142,31.69,-3.56,-4,8.99
1324.219154,31.69,-3.56,-4,9.05
1324.76368,31.69,-3.56,-4,9.62
1325.200499,31.69,-3.56,-4,9.17
1325.743753,31.69,-3.56,-4,8.71
1326.178639,31.69,-3.56,-4,8.94
1326.722,31.69,-3.56,-4,9.01
1327.266582,31.69,-3.56,-4,9.05
1327.703707,31.69,-3.62,-4,8.71
1328.246045,31.69,-3.62,-4,8.96
1328.786165,31.69,-3.62,-4,8.96
1329.220561,31.69,-3.62,-4,8.97
1329.767304,31.69,-3.62,-4,8.79
1330.200981,31.69,-3.62,-4,8.91
1330.745525,31.69,-3.62,-4,8.98
1331.287615,31.69,-3.62,-4,8.95
1331.72295,31.69,-3.62,-4,8.93
1332.263797,31.69,-3.62,-4,9.04
1332.697592,31.69,-3.62,-4,9.05
1333.243441,31.69,3.62,-4,9
1333.788294,31.69,-3.62,-4,8.95
1334.219749,31.69,-3.62,-4,9.01
1334.763449,31.69,-3.62,-4,9.05
1335.198936,31.69,-3.62,-4,8.98
1335.742582,31.69,-3.62,-4,8.96
1336.288053,31.69,-3.62,-4,9.06
1336.722896,31.69,-3.62,-4,8.98
1337.265227,31.69,-3.69,-4,8.88
1337.80735,31.69,-3.69,-4,9.01
1338.245529,31.69,-3.69,-4,9.23
1338.788831,31.69,-3.69,-4,9
1339.225797,31.69,-369,-4,9.01
1339.800605,31.69,-3.69,-4,8.93
1340.233619,31.69,-3.69,-400,8.97
1340.809668,31.69,-3.69,-4,8.99
1341.246651,31.69,-3.69,-4,8.8
1341.808758,31.69,-3.69,-4,9.01
1342.246704,31.69,-3.69,-4,9.03
1342.796925,31.69,-3.69,-4,9.03
1343.242056,31.69,-3.69,-4,8.98
1343.798732,31.69,-3.69,-4,8.98
1344.241392,31.69,-3.69,-4,8.82
1344.794853,31.69,-3.69,-4,9.03
1345.23241,31.69,-3.69,-4,8.98
1345.776555,31.69,-3.69,-4,8.95
1346.326664,31.69,-3.69,-4,8.99
1346.765181,31.69,-3.69,-4,8.67
1347.316467,31.69,-3.69,-4,9.03
1347.757494,31.69,-3.69,-4,9.04
1348.306704,31.69,-3.69,-4,8.97
1348.749598,31.69,-3.69,-4,9.01
1349.299177,31.69,-3.69,-4,8.76
1349.847006,31.69,-3.69,-4,9.11
1350.279973,31.69,-3.69,-4,9.04
1350.83164,31.69,-3.69,-4,8.98
1351.270022,31.69,-3.69,-4,9.02
1351.815524,31.69,-3.69,-4,9.02
1352.360454,31.69,-3.69,-4,9.05
1352.794854,31.69,-3.69,4,9.01
1353.339869,31.69,-3.69,-4,9.02
1353.774279,31.69,-3.69,-4,9
1354.319232,31.69,-3.69,-4,9.04
1354.865282,31.69,-3.69,-4,8.98
1355.298186,31.69,-3.69,-4,9.05
1355.841447,31.69,-3.69,-4,9.04
1356.277561,31.69,-3.69,-4,10.29
1356.820071,31.69,-3.69,-4,9.06
1357.362666,31.69,-3.9,-4,9
1357.797347,31.69,-3.75,-4,8.95
1358.342041,31.69,-3.75,-4,9.01
1358.780722,31.69,-3.75,-4,9
1359.323305,31.69,-3.75,-4,9
1359.868577,31.69,-3.75,-4,9.04
1360.303175,31.69,-3.75,-4,8.98
1360.847533,31.69,-3.75,-4,9.01
1361.281898,31.69,-3.75,-4,9.06
1361.825493,31.69,-3.75,-4,8.91
1362.367905,31.69,-3.75,-4,9.05
1362.80294,31.69,-3.75,-4,9.03
1363.343537,31.69,-3.75,-4,9.08
1363.885348,31.69,-3.75,-4,9.1
1364.317256,31.69,-3.75,-4,9.01
1364.860304,31.69,-3.75,-4,9.03
1365.29379,31.69,-3.75,-4,9.04
1365.836271,31.69,-3.75,-4,9.06
1366.382068,31.69,-3.75,-4,9
1366.817661,31.69,-3.75,-4,9.01
1367.360402,31.69,-3.75,-4,9.1
1367.901771,31.69,-3.75,-4,9.01
1368.337121,31.69,-3.75,-4,9.02
1368.879726,31.69,-3.81,-4,9.02
1369.315108,31.69,-3.81,-4,9
1369.863723,31.69,-3.81,-4,8.99
1370.405802,31.69,-3.81,-4,8.94
1370.840026,31.69,-3.81,-4,9.03
1371.385232,31.69,-3.81,-4,9.5
1371.823477,31.69,-3.81,-4,9.05
1372.369229,31.69,-3.81,-4,9.05
1372.919415,31.69,-3.81,-4,9.03
1373.345191,31.69,-3.81,-4,8.95
1373.884314,31.69,-3.81,-4,8.66
1374.318394,31.69,-3.81,-4,9.06
1374.862837,31.69,-3.81,-4,8.99
1375.403488,31.69,-3.81,-4,8.96
1375.837523,31.69,-3.81,-4,9
1376.385327,31.69,-3.81,-4,9
1376.927263,31.69,-3.81,-4,8.93
1377.364371,31.69,-3.81,-4,9.01
1377.911922,31.69,-3.81,-4,8.97
1378.346443,31.69,-3.81,-4,9.01
1378.889967,31.69,-3.81,-4,9.01
1379.43584,31.69,-3.81,-4,8.99
1379.873091,31.69,-3.87,-4,9
1380.417097,31.69,-3.87,-4,8.93
1380.852414,31.69,-3.87,-4,10.33
1381.398093,31.69,-3.87,-4,8.97
1381.940813,31.69,-3.87,-4,9
1382.375154,31.69,-3.87,-4,8.97
1382.920073,31.69,-3.87,-4,9.28
1383.356098,31.69,-3.87,-4,9.01
1383.90088,31.69,-3.87,-4,8.94
1384.445373,31.69,-3.87,-4,8.92
1384.878928,31.69,-3.87,-4,8.95
1385.421932,31.69,-3.87,-4,8.99
1385.858321,31.69,-3.87,-4,8.97
1386.403561,31.69,-3.87,-4,9.02
1386.951693,31.69,-3.87,-4,8.94
1387.385021,31.69,-3.87,-4,9
1387.945064,31.69,-3.87,-4,9.03
1388.378865,31.69,-3.87,-4,9.01
1388.928196,31.69,-3.87,-4,8.9
1389.364505,31.69,-3.87,-4,9.01
1389.908661,31.69,-3.87,-4,9.02
1390.454184,31.69,-3.87,-4,9
1390.887662,31.69,-3.87,-4,9.01
1391.432568,31.69,-3.87,-4,9.04
1391.972935,31.69,-3.87,-4,9.11
1392.408917,31.69,-3.87,-4,9
1392.949881,31.69,-3.87,-4,8.81
1393.387312,31.69,-3.87,-4,8.95
1393.931704,31.69,-3.87,-4,8.98
1394.476896,31.69,-3.87,-4,8.89
1394.914359,31.69,-3.87,-4,9.01
1395.460269,31.69,-3.87,-4,9.02
1395.894468,31.69,-3.87,-4,8.79
1396.43943,31.69,-3.87,-4,9.01
1396.987034,31.69,-3.87,-4,9.01
1397.421443,31.69,-3.87,-4,9.04
1397.968702,31.69,-3.87,-4,9.01
1398.400979,31.69,-3.87,-4,9.49
1398.943083,31.69,3.87,-4,9.03
1399.484779,31.69,-3.87,-4,9.01
1399.920479,31.69,-3.87,-4,9.03
1400.465673,31.69,-3.87,-4,9.01
1400.899355,31.69,-3.87,-4,8.98
1401.44301,31.69,-3.87,-4,8.82
1401.985737,31.69,-3.87,-4,9.04
1402.422201,31.69,-3.87,-4,9
1402.96421,31.69,-3.87,-4,9.04
1403.506629,31.69,-3.87,-4,9.04
1403.94375,31.69,-3.94,-4,9.02
1404.920602,31.69,-3.94,-4,8.95
1405.464305,31.69,-3.94,-4,9.04
1406.008998,31.69,-3.94,-4,8.95
1406.440648,31.69,-3.94,-4,8.98
1406.981932,31.69,-3.94,-4,8.95
1407.416171,31.69,-3.94,-4,9.05
1407.959306,31.69,-3.94,-4,8.91
1408.52064,31.69,-3.94,-4,8.95
1408.956358,31.69,-3.94,-4,9
1409.502767,31.69,-3.94,-4,8.92
1409.937148,31.69,-3.94,-4,8.9
1410.482939,31.69,-3.94,-4,8.99
1411.022944,31.69,-3.94,-4,8.95
1411.463537,31.69,-3.94,-4,8.97
1412.002849,31.69,-394,-4,9.71
1412.44028,31.69,-3.94,-4,9.06
1412.982316,31.69,-3.94,-4,8.96
1413.522644,31.69,-3.94,-4,8.83
1413.95738,31.69,-3.94,-4,9.01
1414.495512,31.69,-3.94,-4,9.01
1415.037284,31.69,-3.94,-4,9.05
1415.47506,31.69,-3.94,-4,8.97
1416.016775,31.69,-3.94,-4,8.95
1416.450856,31.69,-3.94,-4,9.01
1416.994256,31.69,-3.94,-4,8.97
1417.539104,31.69,-3.94,-4,8.84
1417.971286,31.69,-3.94,-4,8.96
1419.05918,31.69,-3.94,-4,9.05
1419.494649,31.69,-3.94,-4,8.95
1420.042878,31.69,-3.94,-4,8.99
1420.476117,31.69,-3.94,-4,8.94
1421.019226,31.69,-3.94,-4,9.02
1421.563767,31.69,-3.94,-4,8.99
1421.997916,31.69,-3.94,-4,8.96
1422.542092,31.69,-3.94,-4,8.94
1422.975529,31.69,-3.94,-4,9.56
1423.516322,31.69,-3.94,-4,8.97
1424.060433,31.69,-3.94,-4,9.01
1424.496252,31.69,-3.94,-4,8.96
